nanoDMA Text Export Version 1.00

 Test Time (s)	 Indent Disp. (nm)	 Indent Act. Load (µN)	 Indent Load (µN)	 Indent Disp. Volt. (V)	 Indent Act. Load Volt. (V)	 Indent Act. Output Volt. (V)	 Dynamic Freq. (Hz)	 Disp. Amp. (nm)	 Phase Shift (deg)	 Load Amp. (µN)	 Dynamic Comp. (nm/µN)	 Disp. Amp. Volt. (V)	 Load Amp. Volt. (V)	 Storage Mod. (GPa)	 Loss Mod. (GPa)	 Hardness (GPa)	 Complex Mod. (GPa)	 Tan-Delta	 Storage Stiff. (µN/nm)	 Loss Stiff. (µN/nm)	 Complex Stiff. (µN/nm)	 Damping (kg/s)	 Contact Area (nm^2)	 Contact Depth (nm)	
30.690176	14.750192	277.744139	155.08939	-0.001618	0.904201	0.871717	205.0	1.16535	-0.088664	23.104924	0.050437	0.000143	0.027611	135.970983	-0.70906	9.666378	135.969134	-0.005215	20.831298	-0.108631	20.831015	-8.433719e-005	18434.445383	9.499919	
30.700173	14.874649	278.089167	155.388264	-0.00164	0.904762	0.872041	205.0	1.165138	-0.142487	23.119877	0.050396	0.000143	0.027618	135.257287	-0.583663	9.566167	135.256028	-0.004315	20.848546	-0.089966	20.848352	-6.984635e-005	18660.363161	9.618183	
30.71017	14.902322	278.388762	155.677527	-0.001645	0.905249	0.872366	205.0	1.164541	-0.16699	23.134759	0.050337	0.000143	0.027625	135.250729	-0.52754	9.559409	135.2497	-0.0039	20.872662	-0.081413	20.872503	-6.320628e-005	18705.370965	9.64175	
30.720167	14.789716	278.645395	155.975739	-0.001625	0.905667	0.87269	205.0	1.164648	-0.191097	23.149542	0.05031	0.000143	0.027633	136.163073	-0.476071	9.695177	136.162241	-0.003496	20.884062	-0.073018	20.883935	-5.668831e-005	18475.710482	9.521518	
30.730164	14.868164	278.844165	156.145439	-0.001639	0.905989	0.873015	205.0	1.164346	-0.185029	23.164438	0.050264	0.000143	0.02764	135.744567	-0.487478	9.628182	135.743691	-0.003591	20.902945	-0.075065	20.90281	-5.827821e-005	18623.440358	9.598852	
30.74016	14.926297	278.987129	156.266873	-0.001649	0.906221	0.873339	205.0	1.163853	-0.271254	23.179312	0.050211	0.000143	0.027648	135.47541	-0.29151	9.576992	135.475097	-0.002152	20.925126	-0.045026	20.925077	-3.49564e-005	18737.217105	9.658426	
30.750157	14.726994	279.073278	156.426745	-0.001614	0.906363	0.873663	205.0	1.164842	-0.275336	23.194011	0.050222	0.000143	0.027655	136.89099	-0.285459	9.791925	136.890693	-0.002085	20.920601	-0.043626	20.920555	-3.386955e-005	18343.763723	9.452462	
30.760154	15.014704	279.130791	156.377843	-0.001664	0.906453	0.873987	205.0	1.164925	-0.356163	23.209015	0.050193	0.000143	0.027663	134.928374	-0.099705	9.500559	134.928337	-0.000739	20.932497	-0.015468	20.932492	-1.200884e-005	18902.768012	9.745129	
30.770151	14.925724	279.152939	156.432932	-0.001649	0.90649	0.874311	205.0	1.164517	-0.363767	23.223767	0.050143	0.000143	0.02767	135.64874	-0.082209	9.587102	135.648715	-0.000606	20.953127	-0.012698	20.953123	-9.858638e-006	18739.415741	9.659577	
30.780148	15.02428	279.180335	156.423897	-0.001666	0.906533	0.874635	205.0	1.165707	-0.428476	23.238631	0.050162	0.000143	0.027677	134.93055	0.062917	9.493555	134.930565	0.000466	20.944966	0.009766	20.944969	7.582329e-006	18924.684059	9.756609	
30.790144	15.054624	279.202781	156.435146	-0.001671	0.906569	0.874958	205.0	1.165397	-0.48474	23.253442	0.050117	0.000143	0.027685	134.81471	0.189673	9.461657	134.814844	0.001407	20.963751	0.029494	20.963771	2.289833e-005	18991.238364	9.791474	
30.800141	15.009519	279.259563	156.508624	-0.001663	0.906661	0.875282	205.0	1.16532	-0.533358	23.268195	0.050082	0.000143	0.027692	135.206729	0.300053	9.508241	135.207062	0.002219	20.978292	0.046555	20.978343	3.614402e-005	18907.473815	9.747594	
30.810138	14.987695	279.349962	156.607093	-0.00166	0.906808	0.875605	205.0	1.166205	-0.591164	23.282955	0.050088	0.000143	0.0277	135.365282	0.430281	9.539134	135.365966	0.003179	20.975457	0.066674	20.975563	5.176336e-005	18858.110521	9.721738	
30.820135	15.005746	279.490483	156.740912	-0.001663	0.907036	0.875929	205.0	1.165685	-0.681731	23.297731	0.050034	0.000143	0.027707	135.378814	0.634973	9.528624	135.380304	0.00469	20.997787	0.098487	20.998018	7.646173e-005	18894.505574	9.740801	
30.830132	14.973218	279.681474	156.943888	-0.001657	0.907346	0.876252	205.0	1.166228	-0.724761	23.312466	0.050026	0.000143	0.027714	135.665956	0.733447	9.577648	135.667938	0.005406	21.001088	0.113538	21.001395	8.814673e-005	18820.523822	9.702053	
30.840128	15.089537	279.937678	157.156989	-0.001677	0.907761	0.876575	205.0	1.166433	-0.814754	23.327288	0.050003	0.000143	0.027721	134.966471	0.931852	9.482781	134.969688	0.006904	21.010326	0.145062	21.010827	0.000113	19032.843087	9.813271	
30.850125	15.145442	280.240315	157.438849	-0.001687	0.908251	0.876898	205.0	1.165537	-0.873945	23.342063	0.049933	0.000143	0.027729	134.793739	1.064456	9.447802	134.797942	0.007897	21.039512	0.166147	21.040168	0.000129	19134.705056	9.866643	
30.860122	15.07252	280.573788	157.799187	-0.001674	0.908792	0.877221	205.0	1.165618	-0.963846	23.356745	0.049905	0.000143	0.027736	135.425933	1.272224	9.546203	135.431909	0.009394	21.050763	0.197756	21.051692	0.000154	18976.752907	9.783885	
30.870119	14.99932	280.940646	158.192998	-0.001662	0.909387	0.877544	205.0	1.165876	-1.026328	23.371418	0.049885	0.000143	0.027743	136.061503	1.419808	9.65023	136.06891	0.010435	21.058957	0.219751	21.060103	0.000171	18814.516595	9.698906	
30.880116	15.115807	281.318971	158.528103	-0.001682	0.909998	0.877866	205.0	1.165491	-1.097774	23.386205	0.049837	0.000143	0.027751	135.43767	1.574926	9.562356	135.446827	0.011628	21.078782	0.245113	21.080207	0.00019	19024.005841	9.808641	
30.890112	15.190397	281.693506	158.874918	-0.001695	0.910603	0.878189	205.0	1.164674	-1.146682	23.400956	0.04977	0.000143	0.027758	135.146146	1.682541	9.515077	135.156619	0.01245	21.106546	0.262772	21.108182	0.000204	19156.532708	9.878081	
30.900109	15.15955	282.038078	159.230786	-0.00169	0.911161	0.878511	205.0	1.164446	-1.20743	23.41563	0.049729	0.000143	0.027765	135.518432	1.824702	9.571642	135.530716	0.013465	21.123496	0.28442	21.125411	0.000221	19082.036831	9.839045	
30.910106	15.168415	282.357102	159.546427	-0.001691	0.911676	0.878833	205.0	1.163972	-1.230021	23.430321	0.049678	0.000143	0.027772	135.635127	1.878108	9.585756	135.648129	0.013847	21.14521	0.292793	21.147237	0.000227	19088.399611	9.842379	
30.920103	15.167999	282.625667	159.815065	-0.001691	0.91211	0.879156	205.0	1.163936	-1.260925	23.444998	0.049645	0.000143	0.02778	135.765563	1.950217	9.606651	135.779569	0.014365	21.158876	0.303939	21.161058	0.000236	19076.372925	9.836078	
30.9301	15.278423	282.835735	159.98423	-0.001711	0.912447	0.879478	205.0	1.163743	-1.250654	23.459737	0.049606	0.000143	0.027787	135.140072	1.918869	9.512658	135.153695	0.014199	21.175808	0.300678	21.177942	0.000233	19284.19703	9.944989	
30.940096	15.211714	282.995977	160.169115	-0.001699	0.912707	0.8798	205.0	1.163882	-1.269764	23.474353	0.049581	0.000143	0.027794	135.680624	1.970077	9.58981	135.694926	0.01452	21.186325	0.307625	21.188558	0.000239	19149.854834	9.874582	
30.950093	15.295735	283.101024	160.243072	-0.001714	0.912875	0.880121	205.0	1.16373	-1.24785	23.489057	0.049543	0.000143	0.027801	135.208557	1.914656	9.513193	135.222113	0.014161	21.202576	0.300245	21.204702	0.000233	19313.402688	9.960297	
30.96009	15.356926	283.165566	160.284987	-0.001724	0.912978	0.880443	205.0	1.163849	-1.269287	23.503739	0.049518	0.000143	0.027808	134.86155	1.958239	9.457597	134.875767	0.01452	21.213496	0.308028	21.215732	0.000239	19432.920474	10.022952	
30.970087	15.177071	283.196354	160.382329	-0.001693	0.91303	0.880765	205.0	1.163762	-1.251315	23.518254	0.049483	0.000143	0.027815	136.160048	1.937059	9.632975	136.173826	0.014226	21.228342	0.302002	21.23049	0.000234	19090.735085	9.843603	
30.980084	15.260604	283.125511	160.280655	-0.001707	0.912914	0.881086	205.0	1.163848	-1.268392	23.532933	0.049456	0.000143	0.027823	135.624029	1.968402	9.542359	135.638313	0.014514	21.239908	0.308269	21.242145	0.000239	19262.908757	9.933831	
30.99008	15.197652	283.048455	160.226957	-0.001696	0.912791	0.881086	205.0	1.16376	-1.251411	23.532891	0.049452	0.000143	0.027823	136.043967	1.936178	9.597201	136.057744	0.014232	21.241606	0.302311	21.243757	0.000235	19147.232801	9.873208	
31.000077	15.227408	283.102776	160.270284	-0.001702	0.912878	0.881428	205.0	1.163906	-1.267941	23.548452	0.049426	0.000143	0.02783	135.90453	1.971997	9.57046	135.918836	0.01451	21.252864	0.308383	21.255101	0.000239	19206.885659	9.904469	
31.010074	15.262618	283.1972	160.351678	-0.001708	0.913029	0.881769	205.0	1.163997	-1.232373	23.564007	0.049397	0.000143	0.027838	135.74483	1.889966	9.54162	135.757987	0.013923	21.265553	0.296079	21.267614	0.00023	19275.100666	9.940221	
31.020071	15.233994	283.340795	160.505835	-0.001703	0.913261	0.882111	205.0	1.164422	-1.256928	23.579511	0.049383	0.000143	0.027845	136.001209	1.949289	9.581094	136.015178	0.014333	21.271586	0.304883	21.273771	0.000237	19213.394661	9.90788	
31.030068	15.330161	283.525387	160.65481	-0.001719	0.913557	0.882452	205.0	1.166278	-1.210572	23.595087	0.049429	0.000143	0.027853	135.298471	1.834171	9.508209	135.310903	0.013556	21.252118	0.288104	21.25407	0.000224	19377.980943	9.994149	
31.040064	15.284621	283.774959	160.921154	-0.001712	0.91396	0.882794	205.0	1.166576	-1.204605	23.61056	0.049409	0.000143	0.02786	135.704619	1.826578	9.572284	135.716912	0.01346	21.260692	0.286168	21.262618	0.000222	19277.709367	9.941588	
31.050061	15.333047	284.070249	161.198438	-0.00172	0.914435	0.883135	205.0	1.16692	-1.18942	23.626085	0.049391	0.000143	0.027868	135.481154	1.789704	9.548875	135.492975	0.01321	21.268538	0.280957	21.270394	0.000218	19355.633623	9.982434	
31.060058	15.495725	284.418381	161.486278	-0.001748	0.914993	0.883476	205.0	1.168921	-1.168836	23.641675	0.049443	0.000143	0.027875	134.368796	1.72812	9.427867	134.379909	0.012861	21.246273	0.273249	21.24803	0.000212	19636.249233	10.129572	
31.070055	15.349972	284.793052	161.914735	-0.001723	0.915598	0.883816	205.0	1.168794	-1.146381	23.657054	0.049406	0.000143	0.027883	135.505963	1.692866	9.596353	135.516537	0.012493	21.262598	0.265632	21.264257	0.000206	19337.740793	9.973055	
31.080052	15.482257	285.191305	162.263916	-0.001746	0.916237	0.884157	205.0	1.169672	-1.121419	23.672605	0.04941	0.000144	0.02789	134.701405	1.626858	9.50298	134.711229	0.012078	21.260801	0.256778	21.262352	0.000199	19566.127735	10.092798	
31.090048	15.506283	285.578378	162.641968	-0.00175	0.916858	0.884498	205.0	1.171297	-1.103843	23.688075	0.049447	0.000144	0.027898	134.557485	1.585176	9.516626	134.566822	0.011781	21.2453	0.250284	21.246774	0.000194	19579.422988	10.09977	
31.100045	15.507158	285.95492	163.018057	-0.001751	0.917463	0.884838	205.0	1.171578	-1.090595	23.703521	0.049426	0.000144	0.027905	134.678693	1.557322	9.545841	134.687697	0.011563	21.254168	0.245767	21.255589	0.000191	19560.516495	10.089855	
31.110042	15.384632	286.291966	163.400316	-0.001729	0.918005	0.885179	205.0	1.172046	-1.028412	23.718876	0.049414	0.000144	0.027913	135.605927	1.428169	9.693117	135.613447	0.010532	21.259898	0.223904	21.261077	0.000174	19304.337313	9.955545	
31.120039	15.507278	286.589298	163.652186	-0.001751	0.91848	0.885519	205.0	1.17307	-1.066679	23.734383	0.049425	0.000144	0.02792	134.825818	1.505473	9.60006	134.834223	0.011166	21.254964	0.237334	21.256289	0.000184	19519.312083	10.068249	
31.130036	15.28287	286.824168	163.969999	-0.001712	0.91886	0.885859	205.0	1.174377	-0.994222	23.749652	0.049448	0.000144	0.027927	136.359589	1.358037	9.845993	136.366351	0.009959	21.245446	0.211588	21.2465	0.000164	19065.589353	9.830428	
31.140032	15.473111	287.005325	164.080742	-0.001745	0.919147	0.886199	205.0	1.174496	-1.000304	23.765184	0.049421	0.000144	0.027935	135.158796	1.360213	9.669195	135.165641	0.010064	21.257154	0.213928	21.25823	0.000166	19427.256338	10.019982	
31.150029	15.451945	287.140232	164.223456	-0.001741	0.919364	0.886539	205.0	1.175123	-0.921417	23.780567	0.049415	0.000144	0.027942	135.344931	1.184805	9.701344	135.350117	0.008754	21.260069	0.18611	21.260884	0.000144	19379.173293	9.994774	
31.160026	15.537553	287.220262	164.27182	-0.001756	0.919491	0.886878	205.0	1.175279	-0.924429	23.796011	0.04939	0.000144	0.02795	134.839254	1.187577	9.622302	134.844484	0.008807	21.271062	0.187342	21.271887	0.000145	19544.994241	10.081716	
31.170023	15.507011	287.269817	164.332688	-0.001751	0.91957	0.887218	205.0	1.175918	-0.83426	23.811369	0.049385	0.000144	0.027957	135.065655	0.987333	9.656121	135.069263	0.00731	21.273742	0.155512	21.27431	0.000121	19484.43412	10.049961	
31.18002	15.672207	287.298246	164.300034	-0.001779	0.919613	0.887558	205.0	1.176272	-0.822662	23.826847	0.049368	0.000144	0.027964	134.012928	0.954115	9.498628	134.016324	0.00712	21.281231	0.151513	21.28177	0.000118	19805.689825	10.218451	
31.190016	15.53756	287.327464	164.379084	-0.001756	0.919662	0.887897	205.0	1.176702	-0.757204	23.842117	0.049354	0.000144	0.027972	134.935638	0.814201	9.62909	134.938095	0.006034	21.287437	0.128448	21.287825	9.972288e-005	19547.144132	10.082843	
31.200013	15.582475	287.373968	164.40899	-0.001764	0.919735	0.888236	205.0	1.177373	-0.708806	23.857497	0.04935	0.000145	0.027979	134.654841	0.704308	9.589722	134.656683	0.00523	21.289258	0.111353	21.289549	8.645054e-005	19632.110457	10.127401	
31.21001	15.459978	287.448276	164.528614	-0.001743	0.919856	0.888575	205.0	1.177675	-0.659567	23.872756	0.049331	0.000145	0.027986	135.528867	0.598369	9.713915	135.530188	0.004415	21.297653	0.094031	21.29786	7.300207e-005	19394.99865	10.003071	
31.220007	15.583341	287.576821	164.611507	-0.001764	0.92006	0.888914	205.0	1.178305	-0.612106	23.888169	0.049326	0.000145	0.027994	134.743744	0.48876	9.604402	134.744631	0.003627	21.300206	0.077263	21.300346	5.998421e-005	19626.382696	10.124397	
31.230004	15.528358	287.748256	164.803242	-0.001754	0.920335	0.889253	205.0	1.178894	-0.539293	23.903454	0.049319	0.000145	0.028001	135.163309	0.326925	9.67196	135.163704	0.002419	21.303466	0.051528	21.303529	4.000424e-005	19510.69768	10.063732	
31.24	15.482694	287.981111	165.052922	-0.001747	0.920708	0.889592	205.0	1.180407	-0.544333	23.918736	0.049351	0.000145	0.028008	135.459209	0.338414	9.740551	135.459632	0.002498	21.289731	0.053187	21.289797	4.129293e-005	19400.510455	10.00596	
31.249997	15.629505	288.267197	165.284612	-0.001772	0.921163	0.88993	205.0	1.181539	-0.483403	23.934137	0.049366	0.000145	0.028015	134.513777	0.199622	9.623499	134.513925	0.001484	21.283224	0.031585	21.283247	2.452137e-005	19662.157067	10.14316	
31.259994	15.562659	288.610001	165.652029	-0.00176	0.921712	0.890269	205.0	1.182155	-0.441108	23.949386	0.049361	0.000145	0.028023	135.047884	0.10564	9.717314	135.047925	0.000782	21.285826	0.016651	21.285832	1.292699e-005	19511.709694	10.064262	
31.269991	15.587559	288.981679	166.014369	-0.001765	0.922305	0.890607	205.0	1.182395	-0.403037	23.964687	0.049339	0.000145	0.02803	135.010059	0.020615	9.722611	135.01006	0.000153	21.295243	0.003252	21.295243	2.524496e-006	19539.922395	10.079056	
31.279988	15.444441	289.370708	166.456205	-0.00174	0.922928	0.890945	205.0	1.183189	-0.337557	23.979868	0.049341	0.000145	0.028037	136.063543	-0.127245	9.899291	136.063484	-0.000935	21.294596	-0.019914	21.294587	-1.546093e-005	19237.344979	9.920432	
31.289984	15.474685	289.763593	166.837766	-0.001745	0.923554	0.891283	205.0	1.183176	-0.327625	23.995154	0.049309	0.000145	0.028044	136.01308	-0.149061	9.899666	136.012998	-0.001096	21.308462	-0.023353	21.308449	-1.813022e-005	19276.702421	9.94106	
31.299981	15.511189	290.151058	167.211594	-0.001752	0.924172	0.891621	205.0	1.183936	-0.26668	24.010434	0.049309	0.000145	0.028051	135.854744	-0.286426	9.896765	135.854442	-0.002108	21.308466	-0.044925	21.308419	-3.487837e-005	19321.669813	9.964631	
31.309978	15.508118	290.50329	167.564844	-0.001751	0.924733	0.891959	205.0	1.18522	-0.277602	24.02568	0.049331	0.000145	0.028059	135.913002	-0.26229	9.933292	135.912749	-0.00193	21.298866	-0.041103	21.298827	-3.191127e-005	19287.717621	9.946834	
31.319975	15.528892	290.813518	167.867287	-0.001755	0.925226	0.892297	205.0	1.185633	-0.291963	24.040932	0.049317	0.000146	0.028066	135.871777	-0.229546	9.938031	135.871583	-0.001689	21.304971	-0.035993	21.30494	-2.794396e-005	19310.487928	9.958769	
31.329972	15.748558	291.059023	168.031465	-0.001793	0.925614	0.892635	205.0	1.18643	-0.201363	24.056307	0.049319	0.000146	0.028073	134.455069	-0.429536	9.741477	134.454383	-0.003195	21.304419	-0.06806	21.30431	-5.283946e-005	19718.546183	10.172737	
31.339968	15.565896	291.257573	168.297532	-0.001761	0.925932	0.892972	205.0	1.187104	-0.225664	24.071405	0.049316	0.000146	0.02808	135.725597	-0.378748	9.939817	135.725068	-0.002791	21.305666	-0.059454	21.305583	-4.615829e-005	19353.368828	9.981247	
31.349965	15.737983	291.399302	168.37558	-0.001791	0.926155	0.893309	205.0	1.188159	-0.242535	24.08673	0.049328	0.000146	0.028087	134.580863	-0.338069	9.78256	134.580438	-0.002512	21.300262	-0.053507	21.300195	-4.154067e-005	19674.022725	10.149384	
31.359962	15.689035	291.49137	168.48575	-0.001783	0.926302	0.893647	205.0	1.188467	-0.2587	24.101899	0.04931	0.000146	0.028094	134.961615	-0.302457	9.837121	134.961276	-0.002241	21.30814	-0.047753	21.308086	-3.707368e-005	19577.643855	10.098837	
31.369959	15.733996	291.543516	168.521279	-0.001791	0.926384	0.893984	205.0	1.190145	-0.224603	24.117121	0.049349	0.000146	0.028101	134.597472	-0.378561	9.801933	134.59694	-0.002813	21.291562	-0.059883	21.291478	-4.649145e-005	19653.102406	10.138411	
31.379956	15.7159	291.578251	168.562729	-0.001787	0.926439	0.894321	205.0	1.191354	-0.228449	24.132292	0.049368	0.000146	0.028109	134.68596	-0.370547	9.82532	134.68545	-0.002751	21.283315	-0.058554	21.283235	-4.545965e-005	19612.085713	10.116899	
31.389952	15.57371	291.598126	168.63523	-0.001763	0.926473	0.894658	205.0	1.19209	-0.236366	24.147371	0.049367	0.000146	0.028116	135.643309	-0.355328	9.969877	135.642843	-0.00262	21.283471	-0.055754	21.283398	-4.32852e-005	19336.507839	9.972408	
31.399949	15.676038	291.637129	168.6364	-0.001781	0.926533	0.894994	205.0	1.193591	-0.280981	24.162604	0.049398	0.000147	0.028123	134.900814	-0.253971	9.874342	134.900575	-0.001883	21.270022	-0.040044	21.269985	-3.108874e-005	19525.251032	10.071363	
31.409946	15.788177	291.705019	168.662816	-0.0018	0.926639	0.895331	205.0	1.19441	-0.292858	24.177835	0.049401	0.000147	0.02813	134.167253	-0.226175	9.770469	134.167062	-0.001686	21.268809	-0.035854	21.268779	-2.783603e-005	19737.092647	10.182466	
31.419943	15.783729	291.810325	168.769758	-0.001799	0.926807	0.895667	205.0	1.19539	-0.324356	24.192979	0.049411	0.000147	0.028137	134.199851	-0.156187	9.785272	134.19976	-0.001164	21.264607	-0.024749	21.264593	-1.92139e-005	19719.710509	10.173348	
31.42994	15.818145	291.971388	168.918056	-0.001805	0.927062	0.896004	205.0	1.196853	-0.351052	24.208139	0.04944	0.000147	0.028144	133.951001	-0.097023	9.76898	133.950966	-0.000724	21.251863	-0.015393	21.251857	-1.195071e-005	19769.330076	10.199376	
31.439936	15.885775	292.190766	169.112358	-0.001817	0.927409	0.89634	205.0	1.197599	-0.377401	24.223313	0.04944	0.000147	0.028151	133.558979	-0.038282	9.722407	133.558973	-0.000287	21.251875	-0.006091	21.251874	-4.729193e-006	19885.577796	10.260365	
31.449933	15.832555	292.465065	169.406259	-0.001808	0.927845	0.896676	205.0	1.198581	-0.391233	24.238398	0.04945	0.000147	0.028158	133.947191	-0.007789	9.798523	133.947191	-5.814978e-005	21.247661	-0.001236	21.247661	-9.592359e-007	19762.637361	10.195866	
31.45993	15.990302	292.792862	169.675596	-0.001835	0.928363	0.897012	205.0	1.200028	-0.434941	24.253614	0.049478	0.000147	0.028165	132.941686	0.088276	9.677464	132.941715	0.000664	21.235235	0.014101	21.23524	1.094725e-005	20039.259567	10.341011	
31.469927	15.877503	293.15275	170.077088	-0.001816	0.928936	0.897348	205.0	1.20062	-0.441211	24.268641	0.049472	0.000147	0.028172	133.762625	0.102869	9.815922	133.762664	0.000769	21.237911	0.016333	21.237917	1.268028e-005	19799.030065	10.214957	
31.479924	16.033282	293.44941	170.316031	-0.001843	0.929404	0.897684	205.0	1.2018	-0.475684	24.283838	0.04949	0.000148	0.028179	132.787698	0.17784	9.693009	132.787817	0.001339	21.230239	0.028433	21.230258	2.207462e-005	20076.312434	10.360458	
31.48992	15.953054	293.733318	170.629527	-0.001829	0.929855	0.897684	205.0	1.20283	-0.494351	24.283785	0.049532	0.000148	0.028179	133.283241	0.219086	9.798095	133.283421	0.001644	21.211947	0.034867	21.211976	2.706981e-005	19892.981185	10.264249	
